"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Day"
"251047",2007-06-24,2019-11-03 08:06:00,0.5165,0,237.69,5.4,0,0,18,0
"251048",2007-06-24,2019-11-03 08:07:00,0.51525,0,236.37,5.2,0,0,18,0
"251049",2007-06-24,2019-11-03 08:08:00,0.214,0,236.31,5.2,0,0,18,0
"251050",2007-06-24,2019-11-03 08:09:00,0.5121,0,236.17,5.2,0,0,17,0
"251051",2007-06-24,2019-11-03 08:10:00,0.214,0,235.72,5.2,0,0,18,0
"251052",2007-06-24,2019-11-03 08:11:00,0.212,0,235.94,5.2,0,0,18,0
"251053",2007-06-24,2019-11-03 08:12:00,0.50275,0.164,235.33,7.2,0,0,17,0
"251054",2007-06-24,2019-11-03 08:13:00,0.50015,0,235.71,5.2,0,0,18,0
"251055",2007-06-24,2019-11-03 08:14:00,0.208,0,236.09,5.2,0,0,18,0
"251056",2007-06-24,2019-11-03 08:15:00,0.208,0,235.67,5.2,0,0,17,0
"251057",2007-06-24,2019-11-03 08:16:00,0.208,0,235.43,5.2,0,0,18,0
"251058",2007-06-24,2019-11-03 08:17:00,0.48995,0,235.51,5.4,0,0,18,0
"251059",2007-06-24,2019-11-03 08:18:00,0.198,0.172,235.92,6.2,0,0,17,0
"251060",2007-06-24,2019-11-03 08:19:00,0.138,0.194,235.9,6,0,0,18,0
"251061",2007-06-24,2019-11-03 08:20:00,0.138,0.196,236.62,6,0,0,18,0
"251062",2007-06-24,2019-11-03 08:21:00,0.4746,0.198,236.84,6,0,0,18,0
"251063",2007-06-24,2019-11-03 08:22:00,0.47045,0.24,236.82,7.6,0,0,17,0
"251064",2007-06-24,2019-11-03 08:23:00,0.136,0.386,235.8,11.4,0,0,18,0
"251065",2007-06-24,2019-11-03 08:24:00,0.136,0.224,237.32,6.8,0,0,18,0
"251066",2007-06-24,2019-11-03 08:25:00,0.4581,0.318,237.53,6.6,0,1,18,0
"251067",2007-06-24,2019-11-03 08:26:00,0.138,0.416,236.91,9.6,0,1,18,0
"251068",2007-06-24,2019-11-03 08:27:00,0.45005,0.428,235.77,10,0,2,17,0
"251069",2007-06-24,2019-11-03 08:28:00,0.44605,0.314,236.53,6.4,0,1,18,0
"251070",2007-06-24,2019-11-03 08:29:00,0.4442,0.316,237.11,6.4,0,1,18,0
"251071",2007-06-24,2019-11-03 08:30:00,0.254,0.454,235.88,12,0,2,18,0
"251072",2007-06-24,2019-11-03 08:31:00,0.4419,0.216,237.06,6.2,0,1,17,0
"251073",2007-06-24,2019-11-03 08:32:00,0.248,0.234,236.94,7,0,2,18,0
"251074",2007-06-24,2019-11-03 08:33:00,0.44075,0.214,235.49,9.6,0,1,18,0
"251075",2007-06-24,2019-11-03 08:34:00,0.44175,0.086,236.19,5.6,0,2,18,0
"251076",2007-06-24,2019-11-03 08:35:00,0.4427,0.088,237.73,5.6,0,1,17,0
"251077",2007-06-24,2019-11-03 08:36:00,0.244,0.09,238.05,5.6,0,1,18,0
"251078",2007-06-24,2019-11-03 08:37:00,0.44455,0.088,237.56,5.6,0,2,18,0
"251079",2007-06-24,2019-11-03 08:38:00,0.44545,0.16,237.09,7.8,0,1,26,0
"251080",2007-06-24,2019-11-03 08:39:00,0.24,0.242,237.34,8.8,0,1,28,0
"251081",2007-06-24,2019-11-03 08:40:00,0.4471,0.322,237.15,10.4,0,2,29,0
"251082",2007-06-24,2019-11-03 08:41:00,0.4479,0.226,237.29,9.4,0,1,29,0
"251083",2007-06-24,2019-11-03 08:42:00,0.4487,0.178,237.21,8.6,0,1,30,0
"251084",2007-06-24,2019-11-03 08:43:00,0.236,0.096,237.59,6,0,1,19,0
"251085",2007-06-24,2019-11-03 08:44:00,0.236,0.088,237.53,5.6,0,2,18,0
"251086",2007-06-24,2019-11-03 08:45:00,0.236,0.088,237.62,5.6,0,1,18,0
"251087",2007-06-24,2019-11-03 08:46:00,0.236,0.09,237.87,5.6,0,1,18,0
"251088",2007-06-24,2019-11-03 08:47:00,0.4566,0.09,237.95,5.6,0,1,18,0
"251089",2007-06-24,2019-11-03 08:48:00,0.4571,0.088,237.34,5.6,0,2,18,0
"251090",2007-06-24,2019-11-03 08:49:00,0.234,0.088,237.23,5.6,0,1,18,0
"251091",2007-06-24,2019-11-03 08:50:00,0.4581,0.088,237.29,5.6,0,1,18,0
"251092",2007-06-24,2019-11-03 08:51:00,0.17,0.086,237.07,5.6,0,1,17,0
"251093",2007-06-24,2019-11-03 08:52:00,0.45525,0.086,236.65,5.6,0,1,18,0
"251094",2007-06-24,2019-11-03 08:53:00,0.4552,0.086,236.43,5.6,0,2,18,0
"251095",2007-06-24,2019-11-03 08:54:00,0.4554,0.124,236.38,5.8,0,1,18,0
"251096",2007-06-24,2019-11-03 08:55:00,0.218,0.104,236.65,5.8,0,0,17,0
"251097",2007-06-24,2019-11-03 08:56:00,0.4559,0.096,236.64,5.8,0,0,18,0
"251098",2007-06-24,2019-11-03 08:57:00,0.4561,0.094,235.67,5.8,0,0,18,0
"251099",2007-06-24,2019-11-03 08:58:00,0.214,0.18,235.69,6.4,0,0,18,0
"251100",2007-06-24,2019-11-03 08:59:00,0.214,0.2,236.05,6.6,0,0,17,0
"251101",2007-06-24,2019-11-03 09:00:00,0.212,0.196,236.53,6,0,0,18,0
"251102",2007-06-24,2019-11-03 09:01:00,0.4621,0.198,237.04,6,0,0,18,0
"251103",2007-06-24,2019-11-03 09:02:00,0.4639,0.196,236.84,6,0,0,18,0
"251104",2007-06-24,2019-11-03 09:03:00,0.46575,0.196,236.78,6,0,0,17,0
"251105",2007-06-24,2019-11-03 09:04:00,0.21,0.196,236.74,6,0,0,18,0
"251106",2007-06-24,2019-11-03 09:05:00,0.46885,0.198,236.77,6,0,0,18,0
"251107",2007-06-24,2019-11-03 09:06:00,0.138,0.196,236.64,6,0,0,18,0
"251108",2007-06-24,2019-11-03 09:07:00,0.138,0.194,235.99,6,0,0,18,0
"251109",2007-06-24,2019-11-03 09:08:00,0.14,0.196,236.52,6,0,0,17,0
"251110",2007-06-24,2019-11-03 09:09:00,0.14,0.17,236.55,6,0,0,18,0
"251111",2007-06-24,2019-11-03 09:10:00,0.14,0,236.78,5.4,0,0,18,0
"251112",2007-06-24,2019-11-03 09:11:00,0.14,0,237.15,5.2,0,0,18,0
"251113",2007-06-24,2019-11-03 09:12:00,0.45835,0,236.62,5.2,0,0,17,0
"251114",2007-06-24,2019-11-03 09:13:00,0.14,0,236.31,5.2,0,0,18,0
"251115",2007-06-24,2019-11-03 09:14:00,0.138,0,236.26,5.2,0,0,18,0
"251116",2007-06-24,2019-11-03 09:15:00,0.4503,0,236.75,5.2,0,0,18,0
"251117",2007-06-24,2019-11-03 09:16:00,0.44765,0,236.64,5.2,0,0,18,0
"251118",2007-06-24,2019-11-03 09:17:00,0.138,0,237.03,5.2,0,0,17,0
"251119",2007-06-24,2019-11-03 09:18:00,0.138,0,237.28,5.2,0,0,18,0
"251120",2007-06-24,2019-11-03 09:19:00,0.14,0,237.38,5.2,0,0,18,0
"251121",2007-06-24,2019-11-03 09:20:00,0.4375,0,237.31,5.2,0,0,18,0
"251122",2007-06-24,2019-11-03 09:21:00,0.138,0,236.95,9,0,0,18,0
"251123",2007-06-24,2019-11-03 09:22:00,0.43255,0,236.88,8.4,0,0,18,0
"251124",2007-06-24,2019-11-03 09:23:00,0.4301,0,236.41,8.6,0,0,17,0
"251125",2007-06-24,2019-11-03 09:24:00,0.138,0,235.99,8.6,0,0,18,0
"251126",2007-06-24,2019-11-03 09:25:00,0.4252,0,236.13,8.4,0,0,18,0
"251127",2007-06-24,2019-11-03 09:26:00,0.138,0,236.91,5.2,0,0,18,0
"251128",2007-06-24,2019-11-03 09:27:00,0.22,0,236.64,5.2,0,0,17,0
"251129",2007-06-24,2019-11-03 09:28:00,0.252,0,236.39,5.2,0,0,18,0
"251130",2007-06-24,2019-11-03 09:29:00,0.42315,0,236.75,5.2,0,0,18,0
"251131",2007-06-24,2019-11-03 09:30:00,0.42345,0,237.33,5.2,0,0,18,0
"251132",2007-06-24,2019-11-03 09:31:00,0.246,0,236.93,5.6,0,0,18,0
"251133",2007-06-24,2019-11-03 09:32:00,0.244,0.1,237.44,5.8,0,0,18,0
"251134",2007-06-24,2019-11-03 09:33:00,0.4288,0.1,237.34,5.8,0,0,17,0
"251135",2007-06-24,2019-11-03 09:34:00,0.242,0.098,237.06,5.8,0,0,18,0
"251136",2007-06-24,2019-11-03 09:35:00,0.242,0.1,237.37,5.8,0,0,18,0
"251137",2007-06-24,2019-11-03 09:36:00,0.4306,0.098,237.2,5.8,0,0,18,0
"251138",2007-06-24,2019-11-03 09:37:00,0.43115,0.108,236.92,5.8,0,0,18,0
"251139",2007-06-24,2019-11-03 09:38:00,0.238,0.198,236.8,6,0,0,18,0
"251140",2007-06-24,2019-11-03 09:39:00,0.4323,0.196,236.3,6,0,0,17,0
"251141",2007-06-24,2019-11-03 09:40:00,0.306,0.242,235.89,7.6,0,0,18,0
"251142",2007-06-24,2019-11-03 09:41:00,0.43725,0.208,235.99,6.4,0,0,18,0
"251143",2007-06-24,2019-11-03 09:42:00,0.314,0.35,235.26,7.6,0,0,17,0
"251144",2007-06-24,2019-11-03 09:43:00,0.312,0.192,235.45,6,0,0,18,0
"251145",2007-06-24,2019-11-03 09:44:00,0.314,0.236,234.93,8.4,0,0,17,0
"251146",2007-06-24,2019-11-03 09:45:00,0.4481,0.202,235.02,6.6,0,0,18,0
"251147",2007-06-24,2019-11-03 09:46:00,0.45235,0.202,234.65,7.4,0,0,18,0
"251148",2007-06-24,2019-11-03 09:47:00,0.4566,0.146,234.52,7.8,0,0,17,0
"251149",2007-06-24,2019-11-03 09:48:00,0.306,0.068,235.52,5.6,0,0,18,0
"251150",2007-06-24,2019-11-03 09:49:00,0.46385,0.046,235.19,5.4,0,0,17,0
"251151",2007-06-24,2019-11-03 09:50:00,0.4656,0,235.34,5,0,0,18,0
"251152",2007-06-24,2019-11-03 09:51:00,0.46735,0,234.94,7.2,0,0,17,0
"251153",2007-06-24,2019-11-03 09:52:00,0.208,0,235.05,4.8,0,0,18,0
"251154",2007-06-24,2019-11-03 09:53:00,0.46945,0,235.09,4.8,0,0,17,0
"251155",2007-06-24,2019-11-03 09:54:00,0.4695,0,235.41,4.8,0,0,18,0
"251156",2007-06-24,2019-11-03 09:55:00,0.14,0,235.05,5.8,0,0,18,0
"251157",2007-06-24,2019-11-03 09:56:00,0.4696,0,234.36,7.2,0,0,24,0
"251158",2007-06-24,2019-11-03 09:57:00,0.46965,0.15,233.67,10.2,0,0,28,0
"251159",2007-06-24,2019-11-03 09:58:00,0.138,0,233.95,7.6,0,0,28,0
"251160",2007-06-24,2019-11-03 09:59:00,0.4696,0,233.65,7.8,0,0,28,0
"261001",2007-07-01,2019-11-03 06:00:00,0.39,0.076,242.91,0.8,0,0,1,0
"261002",2007-07-01,2019-11-03 06:01:00,0.7339,0,242.94,0.6,0,0,1,0
"261003",2007-07-01,2019-11-03 06:02:00,0.388,0,241.94,0.6,0,0,0,0
"261004",2007-07-01,2019-11-03 06:03:00,0.73045,0,241.65,0.6,0,0,1,0
"261005",2007-07-01,2019-11-03 06:04:00,0.39,0,241.49,0.6,0,0,1,0
"261006",2007-07-01,2019-11-03 06:05:00,0.39,0,241.5,0.6,0,0,0,0
"261007",2007-07-01,2019-11-03 06:06:00,0.7255,0,241.86,0.6,0,0,1,0
"261008",2007-07-01,2019-11-03 06:07:00,0.7238,0,241.82,0.6,0,0,1,0
"261009",2007-07-01,2019-11-03 06:08:00,0.72215,0,241.42,0.6,0,0,0,0
"261010",2007-07-01,2019-11-03 06:09:00,0.388,0,241.14,0.6,0,0,1,0
"261011",2007-07-01,2019-11-03 06:10:00,0.71875,0,241.15,0.6,0,0,1,0
"261012",2007-07-01,2019-11-03 06:11:00,0.7152,0,241.5,0.6,0,0,0,0
"261013",2007-07-01,2019-11-03 06:12:00,0.39,0,241.52,0.6,0,0,1,0
"261014",2007-07-01,2019-11-03 06:13:00,0.7065,0,241.11,0.6,0,0,1,0
"261015",2007-07-01,2019-11-03 06:14:00,0.70215,0.072,241.63,1,0,0,0,0
"261016",2007-07-01,2019-11-03 06:15:00,0.6981,0.132,241.29,1.2,0,0,1,0
"261017",2007-07-01,2019-11-03 06:16:00,0.69555,0.132,241.09,1,0,0,1,0
"261018",2007-07-01,2019-11-03 06:17:00,0.69305,0.184,241.25,1.6,0,0,0,0
"261019",2007-07-01,2019-11-03 06:18:00,0.6905,0.258,241.83,1.6,0,1,1,0
"261020",2007-07-01,2019-11-03 06:19:00,0.39,0.258,241.64,1.6,0,1,1,0
"261021",2007-07-01,2019-11-03 06:20:00,0.68555,0.258,241.6,1.6,0,2,0,0
"261022",2007-07-01,2019-11-03 06:21:00,0.414,0.258,241.7,1.6,0,1,1,0
"261023",2007-07-01,2019-11-03 06:22:00,0.684,0.258,241.83,1.6,0,2,1,0
"261024",2007-07-01,2019-11-03 06:23:00,0.496,0.258,241.88,1.6,0,1,0,0
"261025",2007-07-01,2019-11-03 06:24:00,0.494,0.256,241.52,1.6,0,2,1,0
"261026",2007-07-01,2019-11-03 06:25:00,0.494,0.26,242.31,1.6,0,1,1,0
"261027",2007-07-01,2019-11-03 06:26:00,0.494,0.254,241.13,1.6,0,2,0,0
"261028",2007-07-01,2019-11-03 06:27:00,0.682,0.256,241.31,1.6,0,1,1,0
"261029",2007-07-01,2019-11-03 06:28:00,0.492,0.254,241.06,1.6,0,1,1,0
"261030",2007-07-01,2019-11-03 06:29:00,0.49,0.35,240.38,2.2,0,2,0,0
"261031",2007-07-01,2019-11-03 06:30:00,0.6778,0.35,240.95,2,0,1,1,0
"261032",2007-07-01,2019-11-03 06:31:00,0.67895,0.224,241.13,1.4,0,1,1,0
"261033",2007-07-01,2019-11-03 06:32:00,0.562,0.222,240.6,1.4,0,2,0,0
"261034",2007-07-01,2019-11-03 06:33:00,0.562,0.222,240.78,1.4,0,1,1,0
"261035",2007-07-01,2019-11-03 06:34:00,0.56,0.222,240.91,1.4,0,1,1,0
"261036",2007-07-01,2019-11-03 06:35:00,0.689,0.222,240.61,1.4,0,2,0,0
"261037",2007-07-01,2019-11-03 06:36:00,0.556,0.22,240.34,1.4,0,1,1,0
"261038",2007-07-01,2019-11-03 06:37:00,0.6939,0.222,240.86,1.4,0,1,1,0
"261039",2007-07-01,2019-11-03 06:38:00,0.6963,0.22,240.46,1.4,0,1,0,0
"261040",2007-07-01,2019-11-03 06:39:00,0.55,0.22,240.18,1.4,0,2,1,0
"261041",2007-07-01,2019-11-03 06:40:00,0.542,0.212,240.64,1.4,0,1,1,0
"261042",2007-07-01,2019-11-03 06:41:00,0.70535,0.12,240.85,1,0,1,0,0
"261043",2007-07-01,2019-11-03 06:42:00,0.454,0.118,240.27,1,0,1,1,0
"261044",2007-07-01,2019-11-03 06:43:00,0.70865,0.118,240.01,1,0,1,1,0
"261045",2007-07-01,2019-11-03 06:44:00,0.7101,0.116,239.87,1,0,2,0,0
"261046",2007-07-01,2019-11-03 06:45:00,0.71,0.116,239.68,1,0,1,1,0
"261047",2007-07-01,2019-11-03 06:46:00,0.386,0.116,239.83,1,0,1,1,0
"261048",2007-07-01,2019-11-03 06:47:00,0.70985,0.058,239.63,0.8,0,1,0,0
"261049",2007-07-01,2019-11-03 06:48:00,0.388,0,240.05,0.6,0,0,1,0
"261050",2007-07-01,2019-11-03 06:49:00,0.386,0,240.34,0.6,0,0,0,0
"261051",2007-07-01,2019-11-03 06:50:00,0.7097,0,240.22,0.6,0,0,1,0
"261052",2007-07-01,2019-11-03 06:51:00,0.386,0,239.11,0.6,0,0,1,0
"261053",2007-07-01,2019-11-03 06:52:00,0.386,0.104,239.42,1.2,0,0,0,0
"261054",2007-07-01,2019-11-03 06:53:00,0.70945,0.126,239.69,1,0,0,1,0
"261055",2007-07-01,2019-11-03 06:54:00,0.386,0.126,239.66,1,0,0,1,0
"261056",2007-07-01,2019-11-03 06:55:00,0.7093,0.126,239.25,1,0,0,0,0
"261057",2007-07-01,2019-11-03 06:56:00,0.386,0.126,239.51,1,0,0,1,0
"261058",2007-07-01,2019-11-03 06:57:00,0.386,0.124,238.93,1,0,0,1,0
"261059",2007-07-01,2019-11-03 06:58:00,0.386,0.124,238.95,1,0,0,0,0
"261060",2007-07-01,2019-11-03 06:59:00,0.7089,0.124,238.87,1,0,0,1,0
"261061",2007-07-01,2019-11-03 07:00:00,0.7088,0.136,239.37,1.6,0,0,1,0
"261062",2007-07-01,2019-11-03 07:01:00,0.7081,0.212,237.67,3.6,0,0,11,0
"261063",2007-07-01,2019-11-03 07:02:00,0.70525,0.21,237.61,3.8,0,0,11,0
"261064",2007-07-01,2019-11-03 07:03:00,0.7025,0.206,237.1,3.8,0,0,12,0
"261065",2007-07-01,2019-11-03 07:04:00,0.6998,0.208,237.36,3.8,0,0,12,0
"261066",2007-07-01,2019-11-03 07:05:00,0.6971,0.21,237.69,4,0,0,13,0
"261067",2007-07-01,2019-11-03 07:06:00,0.6944,0.136,237.7,1.8,0,0,3,0
"261068",2007-07-01,2019-11-03 07:07:00,0.69175,0.122,237.58,1,0,0,0,0
"261069",2007-07-01,2019-11-03 07:08:00,0.689,0.06,237.37,0.8,0,0,1,0
"261070",2007-07-01,2019-11-03 07:09:00,0.68635,0,236.77,1,0,0,1,0
"261071",2007-07-01,2019-11-03 07:10:00,0.68375,0.096,238.42,1,0,0,0,0
"261072",2007-07-01,2019-11-03 07:11:00,0.68065,0.104,241.9,1,0,0,1,0
"261073",2007-07-01,2019-11-03 07:12:00,0.67755,0.104,241.81,1,0,0,1,0
"261074",2007-07-01,2019-11-03 07:13:00,0.494,0.104,241.65,1,0,0,0,0
"261075",2007-07-01,2019-11-03 07:14:00,0.492,0.108,242.88,1,0,0,1,0
"261076",2007-07-01,2019-11-03 07:15:00,0.67245,0.104,242.06,1,0,0,1,0
"261077",2007-07-01,2019-11-03 07:16:00,0.49,0.106,242.4,1,0,0,0,0
"261078",2007-07-01,2019-11-03 07:17:00,0.54,0.108,243.27,1,0,0,1,0
"261079",2007-07-01,2019-11-03 07:18:00,0.564,0.108,243.06,1,0,0,1,0
"261080",2007-07-01,2019-11-03 07:19:00,0.671,0.108,242.97,1,0,0,0,0
"261081",2007-07-01,2019-11-03 07:20:00,0.562,0.106,242.71,1,0,0,1,0
"261082",2007-07-01,2019-11-03 07:21:00,0.6741,0,241.35,0.6,0,0,1,0
"261083",2007-07-01,2019-11-03 07:22:00,0.558,0,241.21,0.6,0,0,0,0
"261084",2007-07-01,2019-11-03 07:23:00,0.556,0,242.84,0.6,0,0,1,0
"261085",2007-07-01,2019-11-03 07:24:00,0.554,0,241.96,0.6,0,0,1,0
"261086",2007-07-01,2019-11-03 07:25:00,0.68605,0,241.06,0.6,0,0,0,0
"261087",2007-07-01,2019-11-03 07:26:00,0.6902,0,241.08,0.6,0,0,1,0
"261088",2007-07-01,2019-11-03 07:27:00,0.55,0,240.12,0.6,0,0,1,0
"261089",2007-07-01,2019-11-03 07:28:00,0.6983,0,239.61,0.6,0,0,0,0
"261090",2007-07-01,2019-11-03 07:29:00,0.55,0,239.78,1,0,0,1,0
"261091",2007-07-01,2019-11-03 07:30:00,0.70545,0.128,239.7,1.2,0,0,1,0
"261092",2007-07-01,2019-11-03 07:31:00,0.458,0.126,239.33,1,0,0,0,0
"261093",2007-07-01,2019-11-03 07:32:00,0.386,0.126,238.95,1,0,0,1,0
"261094",2007-07-01,2019-11-03 07:33:00,0.70725,0.126,238.74,1,0,0,1,0
"261095",2007-07-01,2019-11-03 07:34:00,0.386,0.124,238.44,1,0,0,0,0
"261096",2007-07-01,2019-11-03 07:35:00,0.386,0.124,238.08,1,0,0,1,0
"261097",2007-07-01,2019-11-03 07:36:00,0.386,0.124,238.18,1,0,0,1,0
"261098",2007-07-01,2019-11-03 07:37:00,0.386,0.126,238.41,1,0,0,0,0
"261099",2007-07-01,2019-11-03 07:38:00,0.384,0.124,238.18,1,0,0,1,0
"261100",2007-07-01,2019-11-03 07:39:00,0.70715,0.124,238.4,1,0,0,1,0
"261101",2007-07-01,2019-11-03 07:40:00,0.7071,0.128,239.64,1,0,0,0,0
"261102",2007-07-01,2019-11-03 07:41:00,0.70705,0.13,240.19,1,0,0,1,0
"261103",2007-07-01,2019-11-03 07:42:00,0.38,0.13,239.88,1,0,0,1,0
"261104",2007-07-01,2019-11-03 07:43:00,0.38,0.13,240.01,1,0,0,0,0
"261105",2007-07-01,2019-11-03 07:44:00,0.7066,0.128,239.81,1,0,0,1,0
"261106",2007-07-01,2019-11-03 07:45:00,0.382,0.13,240.44,1,0,0,0,0
"261107",2007-07-01,2019-11-03 07:46:00,0.382,0,239.88,0.6,0,0,1,0
"261108",2007-07-01,2019-11-03 07:47:00,0.384,0,239.93,0.6,0,0,1,0
"261109",2007-07-01,2019-11-03 07:48:00,0.384,0,239.5,0.6,0,0,0,0
"261110",2007-07-01,2019-11-03 07:49:00,0.384,0,239.62,0.6,0,0,1,0
"261111",2007-07-01,2019-11-03 07:50:00,0.7064,0,239.5,1,0,0,1,0
"261112",2007-07-01,2019-11-03 07:51:00,0.70635,0.098,239.16,1,0,0,0,0
"261113",2007-07-01,2019-11-03 07:52:00,0.705,0.098,239.3,1,0,0,1,0
"261114",2007-07-01,2019-11-03 07:53:00,0.486,0.098,239.06,1,0,0,1,0
"261115",2007-07-01,2019-11-03 07:54:00,0.7042,0.098,238.91,1,0,0,0,0
"261116",2007-07-01,2019-11-03 07:55:00,0.7036,0.098,239.6,1,0,0,1,0
"261117",2007-07-01,2019-11-03 07:56:00,0.466,0.098,239.58,1,0,0,1,0
"261118",2007-07-01,2019-11-03 07:57:00,0.468,0.096,238.59,1,0,0,0,0
"261119",2007-07-01,2019-11-03 07:58:00,0.69885,0.094,237.94,0.8,0,0,1,0
"261120",2007-07-01,2019-11-03 07:59:00,0.47,0.094,237.58,0.8,0,0,1,0
"261121",2007-07-01,2019-11-03 08:00:00,0.69425,0.092,237.17,0.8,0,0,0,0
"261122",2007-07-01,2019-11-03 08:01:00,0.47,0.092,236.67,0.8,0,0,1,0
"261123",2007-07-01,2019-11-03 08:02:00,0.69025,0,236.83,0.8,0,0,1,0
"261124",2007-07-01,2019-11-03 08:03:00,0.544,0,237.48,0.6,0,0,0,0
"261125",2007-07-01,2019-11-03 08:04:00,0.66,0,239.6,0.6,0,0,1,0
"261126",2007-07-01,2019-11-03 08:05:00,0.695,0,239.77,0.6,0,0,0,0
"261127",2007-07-01,2019-11-03 08:06:00,0.6973,0,239.85,0.6,0,0,1,0
"261128",2007-07-01,2019-11-03 08:07:00,0.642,0.076,239.82,1,0,0,1,0
"261129",2007-07-01,2019-11-03 08:08:00,0.70185,0.202,239.52,1.6,0,0,0,0
"261130",2007-07-01,2019-11-03 08:09:00,0.634,0.246,238.92,1.6,0,1,1,0
"261131",2007-07-01,2019-11-03 08:10:00,0.707,0.246,238.87,1.6,0,2,1,0
"261132",2007-07-01,2019-11-03 08:11:00,0.628,0.248,239.18,1.6,0,1,0,0
"261133",2007-07-01,2019-11-03 08:12:00,0.626,0.244,238.69,1.6,0,1,1,0
"261134",2007-07-01,2019-11-03 08:13:00,0.626,0.246,238.97,1.6,0,2,1,0
"261135",2007-07-01,2019-11-03 08:14:00,0.622,0.246,239.05,1.6,0,1,0,0
"261136",2007-07-01,2019-11-03 08:15:00,0.73375,0.246,238.95,1.6,0,2,1,0
"261137",2007-07-01,2019-11-03 08:16:00,0.7379,0.246,238.93,1.6,0,1,1,0
"261138",2007-07-01,2019-11-03 08:17:00,0.742,0.248,239.29,1.6,0,2,0,0
"261139",2007-07-01,2019-11-03 08:18:00,0.7461,0.246,239.23,1.6,0,1,1,0
"261140",2007-07-01,2019-11-03 08:19:00,0.546,0.246,238.84,1.6,0,1,1,0
"261141",2007-07-01,2019-11-03 08:20:00,0.7542,0.242,238.28,1.6,0,2,0,0
"261142",2007-07-01,2019-11-03 08:21:00,0.75825,0.272,238.36,2.6,0,1,3,0
"261143",2007-07-01,2019-11-03 08:22:00,0.544,0.348,239.12,4.2,0,1,11,0
"261144",2007-07-01,2019-11-03 08:23:00,0.474,0.34,240.57,4.2,0,2,12,0
"261145",2007-07-01,2019-11-03 08:24:00,0.7664,0.226,240.4,3.8,0,1,12,0
"261146",2007-07-01,2019-11-03 08:25:00,0.76805,0.222,239.76,3.8,0,1,13,0
"261147",2007-07-01,2019-11-03 08:26:00,0.448,0.226,240.38,3.8,0,2,12,0
"261148",2007-07-01,2019-11-03 08:27:00,0.77125,0.128,240.81,1.4,0,1,2,0
"261149",2007-07-01,2019-11-03 08:28:00,0.446,0.12,241.11,1,0,1,1,0
"261150",2007-07-01,2019-11-03 08:29:00,0.77435,0.122,241.31,1,0,1,0,0
"261151",2007-07-01,2019-11-03 08:30:00,0.446,0.12,241.02,1,0,2,1,0
"261152",2007-07-01,2019-11-03 08:31:00,0.448,0.154,240.83,1.4,0,1,1,0
"261153",2007-07-01,2019-11-03 08:32:00,0.448,0.222,240.48,1.4,0,1,0,0
"261154",2007-07-01,2019-11-03 08:33:00,0.77815,0.222,240.77,1.4,0,1,1,0
"261155",2007-07-01,2019-11-03 08:34:00,0.448,0.222,240.73,1.4,0,1,1,0
"261156",2007-07-01,2019-11-03 08:35:00,0.448,0.22,240.36,1.4,0,2,0,0
"261157",2007-07-01,2019-11-03 08:36:00,0.77675,0.22,240.23,1.4,0,1,1,0
"261158",2007-07-01,2019-11-03 08:37:00,0.7763,0.22,240.2,1.4,0,1,1,0
"261159",2007-07-01,2019-11-03 08:38:00,0.7758,0.22,239.93,1.4,0,1,0,0
"261160",2007-07-01,2019-11-03 08:39:00,0.452,0.158,240.09,1.2,0,1,1,0
"261161",2007-07-01,2019-11-03 08:40:00,0.7749,0.102,240.09,1,0,0,1,0
"261162",2007-07-01,2019-11-03 08:41:00,0.77445,0.102,240.57,1,0,0,0,0
"261163",2007-07-01,2019-11-03 08:42:00,0.77345,0.102,240.48,1,0,0,1,0
"261164",2007-07-01,2019-11-03 08:43:00,0.448,0.076,239.67,0.8,0,0,1,0
"261165",2007-07-01,2019-11-03 08:44:00,0.76575,0,239.77,0.8,0,0,0,0
"261166",2007-07-01,2019-11-03 08:45:00,0.448,0.128,240.01,1.2,0,0,1,0
"261167",2007-07-01,2019-11-03 08:46:00,0.75585,0.128,239.67,1,0,0,1,0
"261168",2007-07-01,2019-11-03 08:47:00,0.7517,0.128,239.52,1,0,0,0,0
"261169",2007-07-01,2019-11-03 08:48:00,0.522,0.128,239.76,1,0,0,1,0
"261170",2007-07-01,2019-11-03 08:49:00,0.746,0.128,239.65,1,0,0,1,0
"261171",2007-07-01,2019-11-03 08:50:00,0.524,0.128,239.95,1,0,0,0,0
"261172",2007-07-01,2019-11-03 08:51:00,0.522,0.126,239.08,1,0,0,1,0
"261173",2007-07-01,2019-11-03 08:52:00,0.52,0.126,238.95,1,0,0,1,0
"261174",2007-07-01,2019-11-03 08:53:00,0.52,0.128,239.53,1,0,0,0,0
"261175",2007-07-01,2019-11-03 08:54:00,0.73415,0.128,239.59,1,0,0,1,0
"261176",2007-07-01,2019-11-03 08:55:00,0.626,0.126,239.22,1,0,0,0,0
"261177",2007-07-01,2019-11-03 08:56:00,0.618,0.126,238.96,1,0,0,1,0
"261178",2007-07-01,2019-11-03 08:57:00,0.7389,0.126,238.96,1,0,0,1,0
"261179",2007-07-01,2019-11-03 08:58:00,0.616,0.128,239.92,1,0,0,0,0
"261180",2007-07-01,2019-11-03 08:59:00,0.74155,0.128,239.71,1,0,0,1,0
