Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-05-12,4:01:00 AM,1.65945,0.126,245.66,1.8,0,0,1
2009-05-12,4:02:00 AM,0.432,0.126,245.55,1.8,0,0,0
2009-05-12,4:03:00 AM,0.432,0.126,245.79,1.8,0,0,1
2009-05-12,4:04:00 AM,1.37755,0.126,245.8,1.8,0,0,1
2009-05-12,4:05:00 AM,1.34625,0.128,245.95,1.8,0,0,0
2009-05-12,4:06:00 AM,1.31515,0.126,245.75,1.8,0,0,1
2009-05-12,4:07:00 AM,3.60776,0.13,246.31,1.8,0,0,1
2009-05-12,4:08:00 AM,1.47271,0.13,246.39,1.8,0,0,0
2009-05-12,4:09:00 AM,1.98076,0.128,245.72,1.8,0,0,1
2009-05-12,4:10:00 AM,0.43834,0.126,245.41,1.8,0,0,1
2009-05-12,4:11:00 AM,3.86639,0.206,244.68,2.2,0,0,0
2009-05-12,4:12:00 AM,1.13415,0.23,244.67,2.2,0,0,1
2009-05-12,4:13:00 AM,0.78596,0.228,244.45,2.2,0,0,1
2009-05-12,4:14:00 AM,1.27698,0.232,245.09,2.2,0,0,0
2009-05-12,4:15:00 AM,3.40897,0.238,246.38,2.2,0,0,1
2009-05-12,4:16:00 AM,1.77997,0.098,246.69,1.6,0,0,1
2009-05-12,4:17:00 AM,1.00845,0.098,246.76,1.6,0,0,0
2009-05-12,4:18:00 AM,1.26891,0.098,246.79,1.6,0,0,1
2009-05-12,4:19:00 AM,0.42447,0.094,245.85,1.6,0,0,1
2009-05-12,4:20:00 AM,-0.55091,0.094,245.62,1.6,0,0,0
2009-05-12,4:21:00 AM,0.396,0.094,245.74,1.6,0,0,1
2009-05-12,4:22:00 AM,0.87855,0,245.96,1.6,0,0,1
2009-05-12,4:23:00 AM,0.328,0,246.47,1.4,0,0,0
2009-05-12,4:24:00 AM,0.8235,0,246.82,1.4,0,0,1
2009-05-12,4:25:00 AM,0.326,0,245.68,1.4,0,0,1
2009-05-12,4:26:00 AM,0.324,0,245.24,1.4,0,0,0
2009-05-12,4:27:00 AM,0.324,0,245.21,1.4,0,0,1
2009-05-12,4:28:00 AM,1.47852,0,245.73,1.4,0,0,1
2009-05-12,4:29:00 AM,2.21949,0,246.05,1.4,0,0,0
2009-05-12,4:30:00 AM,0.6568,0,246.45,1.4,0,0,1
2009-05-12,4:31:00 AM,0.6351,0,246.16,1.4,0,0,1
2009-05-12,4:32:00 AM,0.63515,0,246,1.4,0,0,0
2009-05-12,4:33:00 AM,1.31193,0,246.56,1.4,0,0,1
2009-05-12,4:34:00 AM,0.63545,0,246.83,1.4,0,0,1
2009-05-12,4:35:00 AM,0.63555,0,246.99,1.4,0,0,1
2009-05-12,4:36:00 AM,1.91083,0,246.59,1.4,0,0,0
2009-05-12,4:37:00 AM,0.328,0,246.69,1.4,0,0,1
2009-05-12,4:38:00 AM,0.63585,0,246.29,1.4,0,0,1
2009-05-12,4:39:00 AM,-0.06629,0,246.45,1.4,0,0,0
2009-05-12,4:40:00 AM,0.73831,0,246.52,1.4,0,0,1
2009-05-12,4:41:00 AM,0.326,0,246.25,1.4,0,0,1
2009-05-12,4:42:00 AM,0.344,0,245.79,1.6,0,0,0
2009-05-12,4:43:00 AM,4.24343,0.124,245.67,1.8,0,0,1
2009-05-12,4:44:00 AM,0.434,0.124,245.4,1.8,0,0,1
2009-05-12,4:45:00 AM,0.428,0.122,244.66,1.8,0,0,0
2009-05-12,4:46:00 AM,0.8757,0.124,245.19,1.8,0,0,1
2009-05-12,4:47:00 AM,2.23281,0.124,245.3,1.8,0,0,1
2009-05-12,4:48:00 AM,0.426,0.124,245.53,1.8,0,0,0
2009-05-12,4:49:00 AM,0.424,0.124,245.28,1.8,0,0,1
2009-05-12,4:50:00 AM,0.6302,0.126,245.62,1.8,0,0,1
2009-05-12,4:51:00 AM,0.6284,0.126,245.64,1.8,0,0,0
2009-05-12,4:52:00 AM,0.826,0.284,245.55,3.8,0,0,7
2009-05-12,4:53:00 AM,0.64955,0.34,245.49,4.4,0,0,11
2009-05-12,4:54:00 AM,2.12075,0.334,245.14,4.4,0,0,11
2009-05-12,4:55:00 AM,1.01587,0.334,245.25,4.4,0,0,11
2009-05-12,4:56:00 AM,0.76736,0.33,245.51,4.4,0,0,11
2009-05-12,4:57:00 AM,0.6931,0.132,246.3,1.8,0,0,1
2009-05-12,4:58:00 AM,1.2995,0,246.58,1.4,0,0,1
2009-05-12,4:59:00 AM,0.68995,0,246.92,1.4,0,0,0
2009-05-12,5:00:00 AM,0.68825,0,247.04,1.4,0,0,1
2009-05-12,5:01:00 AM,0.01511,0.052,246.9,1.8,0,0,1
2009-05-12,5:02:00 AM,1.90703,0.1,246.93,1.6,0,0,0
2009-05-12,5:03:00 AM,0.691,0.098,246.58,1.6,0,0,1
2009-05-12,5:04:00 AM,0.69285,0.094,245.73,1.6,0,0,1
2009-05-12,5:05:00 AM,1.04027,0.096,246.12,1.6,0,0,0
2009-05-12,5:06:00 AM,0.79673,0.096,246.43,1.6,0,0,1
2009-05-12,5:07:00 AM,2.43912,0.096,246.36,1.6,0,0,1
2009-05-12,5:08:00 AM,0.398,0.098,246.4,1.6,0,0,1
2009-05-12,5:09:00 AM,0.398,0.098,246.57,1.6,0,0,0
2009-05-12,5:10:00 AM,0.7039,0.096,246.01,1.6,0,0,1
2009-05-12,5:11:00 AM,1.91144,0.094,245.75,1.6,0,0,1
2009-05-12,5:12:00 AM,0.334,0,246.89,1.4,0,0,0
2009-05-12,5:13:00 AM,1.88238,0,247,1.4,0,0,1
2009-05-12,5:14:00 AM,0.328,0,247,1.4,0,0,1
2009-05-12,5:15:00 AM,0.7058,0,245.71,1.4,0,0,0
2009-05-12,5:16:00 AM,0.99704,0,245.27,1.4,0,0,1
2009-05-12,5:17:00 AM,1.72732,0,245.07,1.4,0,0,1
2009-05-12,5:18:00 AM,3.56416,0,245.19,1.4,0,0,0
2009-05-12,5:19:00 AM,0.322,0,244.24,1.4,0,0,1
2009-05-12,5:20:00 AM,2.12944,0,244.25,1.4,0,0,1
2009-05-12,5:21:00 AM,1.82084,0,244.3,1.4,0,0,0
2009-05-12,5:22:00 AM,0.324,0,245.18,1.4,0,0,1
2009-05-12,5:23:00 AM,0.324,0,245.01,1.4,0,0,1
2009-05-12,5:24:00 AM,0.69915,0,244.9,1.4,0,0,0
2009-05-12,5:25:00 AM,0.69875,0.078,244.6,1.8,0,0,1
2009-05-12,5:26:00 AM,4.33107,0.124,245.22,1.8,0,0,1
2009-05-12,5:27:00 AM,1.18863,0.126,245.75,1.8,0,0,0
2009-05-12,5:28:00 AM,0.69915,0.126,245.73,1.8,0,0,1
2009-05-12,5:29:00 AM,0.428,0.126,245.55,1.8,0,0,1
2009-05-12,5:30:00 AM,0.428,0.128,245.8,1.8,0,0,0
2009-05-12,5:31:00 AM,0.426,0.128,246.24,1.8,0,0,1
2009-05-12,5:32:00 AM,0.426,0.128,246.2,1.8,0,0,1
2009-05-12,5:33:00 AM,1.10986,0.224,246.18,2.4,0,0,0
2009-05-12,5:34:00 AM,0.79432,0.256,246.02,2.2,0,2,1
2009-05-12,5:35:00 AM,0.502,0.252,245.23,2.2,0,1,1
2009-05-12,5:36:00 AM,2.431,0.246,244.12,2.2,0,1,0
2009-05-12,5:37:00 AM,0.5,0.242,243.2,2.2,0,2,1
2009-05-12,5:38:00 AM,0.6425,0.246,244.18,2.2,0,1,1
2009-05-12,5:39:00 AM,2.89087,0.254,245.45,2.2,0,2,0
2009-05-12,5:40:00 AM,2.41866,0.178,246.46,2,0,1,1
2009-05-12,5:41:00 AM,1.62186,0.114,246.25,1.8,0,2,1
2009-05-12,5:42:00 AM,1.58866,0.112,245.31,1.8,0,1,0
2009-05-12,5:43:00 AM,0.651,0.114,245.86,1.8,0,1,1
2009-05-12,5:44:00 AM,0.65125,0.116,246.48,1.8,0,2,1
2009-05-12,5:45:00 AM,2.63238,0.11,245.14,1.8,0,1,0
2009-05-12,5:46:00 AM,0.65155,0.11,245.14,1.8,0,2,1
2009-05-12,5:47:00 AM,0.404,0.106,244.25,1.8,0,1,1
2009-05-12,5:48:00 AM,0.65175,0.106,243.74,1.8,0,1,0
2009-05-12,5:49:00 AM,0.65185,0.106,243.84,1.8,0,2,1
2009-05-12,5:50:00 AM,2.39275,0.108,244.41,1.8,0,1,1
2009-05-12,5:51:00 AM,0.404,0.108,244.86,1.8,0,1,1
2009-05-12,5:52:00 AM,0.655,0.14,244.53,2,0,2,0
2009-05-12,5:53:00 AM,0.6588,0.212,243.88,2.2,0,1,1
2009-05-12,5:54:00 AM,1.40953,0.214,244.15,2.2,0,1,1
2009-05-12,5:55:00 AM,0.482,0.216,244.69,2.2,0,1,0
2009-05-12,5:56:00 AM,0.48,0.216,244.62,2.2,0,2,1
2009-05-12,5:57:00 AM,1.0666,0.218,244.92,2.2,0,1,1
2009-05-12,5:58:00 AM,0.476,0.216,244.59,2.2,0,1,0
2009-05-12,5:59:00 AM,0.474,0.216,244.77,2.2,0,1,1
2009-05-12,6:00:00 AM,0.404,0.096,245.4,1.8,0,1,1
2009-05-12,6:01:00 AM,0.68585,0.092,245.18,1.6,0,0,0
2009-05-12,6:02:00 AM,0.4,0.092,245.11,1.6,0,0,1
2009-05-12,6:03:00 AM,0.68815,0,245.15,1.4,0,0,1
2009-05-12,6:04:00 AM,0.68825,0,244.5,1.4,0,0,0
2009-05-12,6:05:00 AM,0.328,0,244.26,1.4,0,0,1
2009-05-12,6:06:00 AM,0.328,0,244.85,1.4,0,0,1
2009-05-12,6:07:00 AM,2.01517,0,244.34,1.6,0,0,0
2009-05-12,6:08:00 AM,0.97642,0.12,244.42,1.8,0,0,1
2009-05-12,6:09:00 AM,0.436,0.12,244.21,1.8,0,0,1
2009-05-12,6:10:00 AM,0.81271,0.12,244.46,1.8,0,0,0
2009-05-12,6:11:00 AM,0.68245,0.126,245.75,1.8,0,0,1
2009-05-12,6:12:00 AM,0.6826,0.126,245.72,1.8,0,0,1
2009-05-12,6:13:00 AM,-0.25975,0.124,245.17,1.8,0,0,0
2009-05-12,6:14:00 AM,1.80493,0.122,244.4,1.8,0,0,1
2009-05-12,6:15:00 AM,0.6769,0.124,244.77,1.8,0,0,1
2009-05-12,6:16:00 AM,1.0908,0.122,244.69,1.8,0,0,0
2009-05-12,6:17:00 AM,2.67964,0.12,244.18,1.8,0,0,1
2009-05-12,6:18:00 AM,0.422,0.122,244.23,1.8,0,0,1
2009-05-12,6:19:00 AM,0.422,0.122,244.58,1.8,0,0,0
2009-05-12,6:20:00 AM,0.66815,0.12,244.1,1.8,0,0,1
2009-05-12,6:21:00 AM,0.418,0.118,243.4,1.8,0,0,1
2009-05-12,6:22:00 AM,1.98968,0.118,244.12,1.8,0,0,0
2009-05-12,6:23:00 AM,1.8026,0,244.44,1.4,0,0,1
2009-05-12,6:24:00 AM,0.326,0,244.4,1.4,0,0,1
2009-05-12,6:25:00 AM,0.662,0,244.21,1.4,0,0,0
2009-05-12,6:26:00 AM,0.318,0,243.9,1.4,0,0,1
2009-05-12,6:27:00 AM,1.86502,0,244,1.4,0,0,1
2009-05-12,6:28:00 AM,-0.39047,0,245.1,1.4,0,0,0
2009-05-12,6:29:00 AM,0.65395,0,245.17,1.4,0,0,1
2009-05-12,6:30:00 AM,2.78639,0,246.59,1.4,0,0,1
2009-05-12,6:31:00 AM,0.326,0,246.69,1.4,0,0,0
2009-05-12,6:32:00 AM,0.6472,0,246.26,1.4,0,0,1
2009-05-12,6:33:00 AM,0.324,0,246.23,1.4,0,0,1
2009-05-12,6:34:00 AM,0.6394,0,246.41,1.4,0,0,0
2009-05-12,6:35:00 AM,0.326,0,247.21,1.4,0,0,1
2009-05-12,6:36:00 AM,0.6318,0,246.71,1.4,0,0,1
2009-05-12,6:37:00 AM,0.62815,0,247,1.4,0,0,0
2009-05-12,6:38:00 AM,0.99784,0,247.07,1.4,0,0,1
2009-05-12,6:39:00 AM,0.324,0,246.72,1.4,0,0,1
2009-05-12,6:40:00 AM,0.324,0,246.54,1.4,0,0,0
2009-05-12,6:41:00 AM,0.22825,0,246.96,1.4,0,0,1
2009-05-12,6:42:00 AM,0.61505,0,247.1,1.4,0,0,1
2009-05-12,6:43:00 AM,0.39,0.048,246.21,1.8,0,0,0
2009-05-12,6:44:00 AM,0.408,0.096,246.41,1.8,0,0,1
2009-05-12,6:45:00 AM,3.37241,0.098,247.53,2.2,0,0,1
2009-05-12,6:46:00 AM,0.706,0.092,247.24,2.8,0,0,1
2009-05-12,6:47:00 AM,0.91461,0.094,247.36,2.8,0,0,0
2009-05-12,6:48:00 AM,0.6434,0.1,248.44,2.2,0,0,1
2009-05-12,6:49:00 AM,0.6516,0.098,248.65,3.6,0,0,4
2009-05-12,6:50:00 AM,0.68485,0.174,245.35,7.2,0,0,20
2009-05-12,6:51:00 AM,1.778,0.222,245.8,7.2,0,0,20
2009-05-12,6:52:00 AM,1.75,0.218,245.29,7.2,0,0,19
2009-05-12,6:53:00 AM,0.78375,0.212,244.37,7,0,0,19
2009-05-12,6:54:00 AM,0.8146,0.13,244,6.8,0,0,19
2009-05-12,6:55:00 AM,1.632,0.102,243.43,6.6,0,0,19
2009-05-12,6:56:00 AM,1.04302,0.1,243.11,6.6,0,0,19
2009-05-12,6:57:00 AM,1.87064,0.102,243.15,6.6,0,0,19
2009-05-12,6:58:00 AM,3.46335,0.102,242.83,6.6,0,0,18
2009-05-12,6:59:00 AM,1.63,0.102,243.29,6.6,0,0,19
2009-05-12,7:00:00 AM,0.9956,0.106,244.13,6.6,0,0,19
2009-05-12,7:01:00 AM,3.50228,0.108,245.01,6.6,0,0,19
2009-05-12,7:02:00 AM,3.32016,0.108,244.79,6.6,0,0,19
2009-05-12,7:03:00 AM,1.08975,0.108,244.52,6.8,0,0,19
2009-05-12,7:04:00 AM,3.49391,0.104,243.83,7.4,0,0,19
2009-05-12,7:05:00 AM,1.16375,0.084,243.34,7.4,0,0,19
2009-05-12,7:06:00 AM,1.29129,0,242.41,7.8,0,0,22
2009-05-12,7:07:00 AM,2.266,0.152,242.34,9.4,0,0,28
2009-05-12,7:08:00 AM,2.378,0.154,242.45,9.8,0,0,29
2009-05-12,7:09:00 AM,4.67169,0.14,241.9,11.8,0,0,29
2009-05-12,7:10:00 AM,5.6771,0.136,241.37,11.8,0,0,29
2009-05-12,7:11:00 AM,3.13283,0.09,240.79,11.4,0,0,26
2009-05-12,7:12:00 AM,2.254,0,241.7,9.2,0,0,19
2009-05-12,7:13:00 AM,3.1226,0,241.46,9.2,0,0,18
2009-05-12,7:14:00 AM,5.62038,0.086,241.76,9.8,0,0,19
2009-05-12,7:15:00 AM,1.6941,0.106,240.64,10.8,0,0,18
2009-05-12,7:16:00 AM,1.7512,0.108,241.27,10.8,0,0,19
2009-05-12,7:17:00 AM,1.8085,0.106,241.77,10.8,0,0,18
2009-05-12,7:18:00 AM,2.61,0.106,240.64,10.8,0,0,19
2009-05-12,7:19:00 AM,1.92275,0.106,240.9,10.8,0,0,18
2009-05-12,7:20:00 AM,2.558,0.08,241.57,10.6,0,0,19
2009-05-12,7:21:00 AM,2.0342,0.062,241.23,10.6,0,0,18
2009-05-12,7:22:00 AM,3.43495,0.062,240.84,10.6,0,0,19
2009-05-12,7:23:00 AM,2.1437,0.062,241.12,10.6,0,0,18
2009-05-12,7:24:00 AM,2.55,0.062,241.09,10.6,0,0,19
2009-05-12,7:25:00 AM,0.83349,0.056,241.03,10.4,0,0,18
2009-05-12,7:26:00 AM,2.30468,0.056,241.11,10.4,0,0,19
2009-05-12,7:27:00 AM,2.33985,0.054,241.62,10.4,0,0,18
2009-05-12,7:28:00 AM,4.73519,0.046,241.95,10.4,0,0,19
2009-05-12,7:29:00 AM,3.77658,0,242.28,10.6,0,0,18
2009-05-12,7:30:00 AM,5.05394,0,242.21,12.4,0,0,19
2009-05-12,7:31:00 AM,2.508,0,239.99,14.6,0,0,18
2009-05-12,7:32:00 AM,2.902,0.102,240.25,12,0,0,19
2009-05-12,7:33:00 AM,3.29,0.196,241.72,13.8,0,0,18
2009-05-12,7:34:00 AM,4.60166,0.198,241.78,16.4,0,0,19
2009-05-12,7:35:00 AM,6.03319,0.386,241.59,17.4,0,0,18
2009-05-12,7:36:00 AM,4.79983,0.196,241.64,14.2,0,0,19
2009-05-12,7:37:00 AM,3.56245,0.22,239.97,18.8,0,0,18
2009-05-12,7:38:00 AM,2.86115,0.206,240.8,15.2,0,0,19
2009-05-12,7:39:00 AM,3.732,0.23,240.35,15.8,0,0,18
2009-05-12,7:40:00 AM,6.60616,0.334,240.21,17,0,0,18
2009-05-12,7:41:00 AM,3.566,0.232,240.91,15,0,0,19
2009-05-12,7:42:00 AM,3.0525,0.21,242.51,12.2,0,0,18
2009-05-12,7:43:00 AM,3.0752,0.206,242.86,10.6,0,0,19
2009-05-12,7:44:00 AM,5.23204,0.198,241.22,10.8,0,0,19
2009-05-12,7:45:00 AM,3.11525,0.196,240.53,10.8,0,0,18
2009-05-12,7:46:00 AM,2.24689,0.1,241.96,10.8,0,0,19
2009-05-12,7:47:00 AM,3.14445,0.09,240.49,11.2,0,0,18
2009-05-12,7:48:00 AM,3.90171,0,240.08,11,0,0,18
2009-05-12,7:49:00 AM,3.266,0.046,240.11,13.8,0,0,19
2009-05-12,7:50:00 AM,3.92,0.048,240.43,16.2,0,0,18
2009-05-12,7:51:00 AM,3.2005,0,241.18,13.6,0,0,18
2009-05-12,7:52:00 AM,2.458,0,242.2,10.2,0,0,19
2009-05-12,7:53:00 AM,2.69604,0,242.62,10.2,0,0,19
2009-05-12,7:54:00 AM,2.506,0,242.84,10.2,0,0,18
2009-05-12,7:55:00 AM,3.02126,0.072,242.66,11.2,0,0,19
2009-05-12,7:56:00 AM,3.21985,0.082,241.17,11.2,0,1,19
2009-05-12,7:57:00 AM,3.2218,0.082,241.53,11.2,0,1,18
2009-05-12,7:58:00 AM,2.708,0.084,242.08,11.2,0,2,19
2009-05-12,7:59:00 AM,2.702,0.084,241.53,11.2,0,1,18
2009-05-12,8:00:00 AM,2.596,0.084,240.96,10.8,0,2,19
2009-05-12,8:01:00 AM,2.534,0.086,241.39,10.4,0,1,18
2009-05-12,8:02:00 AM,5.0115,0.084,240.86,10.4,0,1,19
2009-05-12,8:03:00 AM,2.516,0.082,240.45,10.4,0,2,18
2009-05-12,8:04:00 AM,3.47574,0.086,241.02,9.4,0,1,18
2009-05-12,8:05:00 AM,3.2147,0.084,240.95,9.8,0,2,19
2009-05-12,8:06:00 AM,2.38834,0.088,241.18,9.2,0,1,18
2009-05-12,8:07:00 AM,4.01377,0.086,240.94,9.2,0,1,19
2009-05-12,8:08:00 AM,2.23,0.086,240.67,9.2,0,2,18
2009-05-12,8:09:00 AM,2.234,0.088,241.26,9.2,0,1,19
2009-05-12,8:10:00 AM,2.23,0.09,241.55,9.2,0,1,18
2009-05-12,8:11:00 AM,3.1333,0.088,241.37,9.2,0,2,19
2009-05-12,8:12:00 AM,4.76808,0.09,241.84,9.2,0,1,18
2009-05-12,8:13:00 AM,3.96131,0.088,241.37,9.2,0,1,19
2009-05-12,8:14:00 AM,2.25,0.1,241.16,9.4,0,2,18
2009-05-12,8:15:00 AM,2.336,0.222,241.16,9.6,0,1,19
2009-05-12,8:16:00 AM,2.9745,0.224,241.7,9.6,0,1,18
2009-05-12,8:17:00 AM,2.9215,0.228,242.54,9.6,0,1,19
2009-05-12,8:18:00 AM,2.8906,0.226,242.13,9.6,0,2,19
2009-05-12,8:19:00 AM,2.8555,0.224,241.68,9.6,0,1,18
2009-05-12,8:20:00 AM,2.88963,0.224,241.72,9.6,0,1,19
2009-05-12,8:21:00 AM,2.506,0.224,241.49,10.4,0,1,18
2009-05-12,8:22:00 AM,2.75219,0.112,240.38,9.6,0,1,19
2009-05-12,8:23:00 AM,2.176,0.096,240.69,9,0,0,18
2009-05-12,8:24:00 AM,2.4975,0.098,241.23,9,0,0,18
2009-05-12,8:25:00 AM,4.02277,0.096,240.67,9,0,0,19
2009-05-12,8:26:00 AM,2.264,0.198,240.79,9.4,0,0,18
2009-05-12,8:27:00 AM,5.11094,0.202,241.29,9.4,0,0,19
2009-05-12,8:28:00 AM,4.66217,0.202,241.16,9.4,0,0,18
2009-05-12,8:29:00 AM,2.262,0.204,241.34,9.4,0,0,19
2009-05-12,8:30:00 AM,2.6448,0.186,242.05,9.2,0,0,18
2009-05-12,8:31:00 AM,3.06147,0.07,242.2,9,0,0,19
2009-05-12,8:32:00 AM,2.6113,0.07,242.1,9,0,0,19
2009-05-12,8:33:00 AM,2.154,0.068,240.99,8.8,0,0,18
2009-05-12,8:34:00 AM,2.156,0.068,241.06,8.8,0,0,19
2009-05-12,8:35:00 AM,3.54135,0.068,240.44,8.4,0,0,18
2009-05-12,8:36:00 AM,2.81316,0.068,240.51,8.4,0,0,18
2009-05-12,8:37:00 AM,4.94123,0.068,240.11,8.4,0,0,19
2009-05-12,8:38:00 AM,3.14786,0,240.45,8.2,0,0,18
2009-05-12,8:39:00 AM,4.772,0,240.37,8.2,0,0,18
2009-05-12,8:40:00 AM,1.964,0,239.9,8.2,0,0,19
2009-05-12,8:41:00 AM,3.46819,0,239.61,8.2,0,0,18
2009-05-12,8:42:00 AM,2.9432,0,239.59,8.2,0,0,18
2009-05-12,8:43:00 AM,4.33026,0,240.59,8.2,0,0,18
2009-05-12,8:44:00 AM,3.87673,0,240.83,8.2,0,0,19
2009-05-12,8:45:00 AM,3.75075,0,240.87,8.2,0,0,18
2009-05-12,8:46:00 AM,1.976,0,240.74,8.2,0,0,19
2009-05-12,8:47:00 AM,2.42055,0,240.63,8.2,0,0,18
2009-05-12,8:48:00 AM,2.80496,0,239.65,8.4,0,0,18
2009-05-12,8:49:00 AM,4.95624,0,240.98,8.4,0,0,19
2009-05-12,8:50:00 AM,2.4108,0,241.08,9.2,0,0,18
2009-05-12,8:51:00 AM,2.41025,0.046,241.32,9,0,0,19
2009-05-12,8:52:00 AM,3.26963,0.05,241.55,8.8,0,0,18
2009-05-12,8:53:00 AM,2.9907,0.05,241.49,8.6,0,0,19
2009-05-12,8:54:00 AM,3.48286,0.05,240.34,8.4,0,0,18
2009-05-12,8:55:00 AM,2.38895,0.048,240.55,8,0,0,18
2009-05-12,8:56:00 AM,3.59171,0.048,240.22,7.8,0,0,19
2009-05-12,8:57:00 AM,1.57146,0.062,239.33,8.2,0,0,18
2009-05-12,8:58:00 AM,1.916,0.08,238.85,8,0,0,18
2009-05-12,8:59:00 AM,2.33595,0.08,239.09,6,0,0,18
2009-05-12,9:00:00 AM,1.452,0.08,239.05,6,0,0,18
2009-05-12,9:01:00 AM,3.14873,0.084,240.64,6,0,0,19
2009-05-12,9:02:00 AM,2.92178,0.086,240.95,6.2,0,0,18
2009-05-12,9:03:00 AM,1.478,0.084,240.79,6,0,0,19
2009-05-12,9:04:00 AM,4.30085,0.082,240.19,6,0,0,18
2009-05-12,9:05:00 AM,2.2142,0.082,239.83,6,0,0,18
2009-05-12,9:06:00 AM,1.456,0.082,239.68,6,0,0,19
2009-05-12,9:07:00 AM,2.1854,0.218,238.05,8.2,0,0,25
2009-05-12,9:08:00 AM,2.32553,0.238,237.91,8.4,0,0,28
2009-05-12,9:09:00 AM,2.1747,0.252,239.64,8.6,0,0,28
2009-05-12,9:10:00 AM,2.082,0.258,240.16,8.6,0,0,29
2009-05-12,9:11:00 AM,2.92531,0.248,239.16,8.6,0,0,29
2009-05-12,9:12:00 AM,3.58302,0.136,239.96,7,0,0,21
2009-05-12,9:13:00 AM,3.79798,0,240.16,5.6,0,0,19
2009-05-12,9:14:00 AM,2.23643,0.046,240.08,5.6,0,0,18
2009-05-12,9:15:00 AM,1.35,0.048,238.98,5.6,0,0,18
2009-05-12,9:16:00 AM,1.92159,0.048,239.35,5.6,0,0,18
2009-05-12,9:17:00 AM,3.95541,0.046,239.94,6,0,0,19
2009-05-12,9:18:00 AM,2.9582,0.056,240.89,6,0,0,18
2009-05-12,9:19:00 AM,1.448,0.058,241.38,6,0,0,19
2009-05-12,9:20:00 AM,1.67466,0.058,241.29,6,0,0,18
2009-05-12,9:21:00 AM,1.436,0.054,240.52,6,0,0,19
2009-05-12,9:22:00 AM,1.92178,0.054,240.54,6,0,0,18
2009-05-12,9:23:00 AM,1.9859,0.054,240.08,6,0,0,18
2009-05-12,9:24:00 AM,1.9723,0.054,240.43,5.8,0,0,19
2009-05-12,9:25:00 AM,1.418,0.052,239.63,5.8,0,0,18
2009-05-12,9:26:00 AM,1.4,0.05,238.13,5.8,0,0,18
2009-05-12,9:27:00 AM,1.4,0.048,238.19,5.8,0,0,18
2009-05-12,9:28:00 AM,1.404,0.05,238.59,5.8,0,0,18
2009-05-12,9:29:00 AM,1.89705,0,238.8,5.6,0,0,18
2009-05-12,9:30:00 AM,1.13465,0.048,239.75,5.6,0,0,18
2009-05-12,9:31:00 AM,1.8536,0.048,238.98,5.6,0,0,18
2009-05-12,9:32:00 AM,3.49108,0.048,239.2,5.6,0,0,19
2009-05-12,9:33:00 AM,1.8148,0.05,238.55,5.6,0,0,18
2009-05-12,9:34:00 AM,1.59799,0.05,238.75,5.6,0,0,18
2009-05-12,9:35:00 AM,1.338,0.05,238.75,5.6,0,0,18
2009-05-12,9:36:00 AM,1.7687,0.052,237.38,5.6,0,0,18
2009-05-12,9:37:00 AM,2.0854,0.05,237.28,5.6,0,0,18
2009-05-12,9:38:00 AM,1.332,0.05,237.5,5.6,0,0,18
2009-05-12,9:39:00 AM,1.424,0,238.13,6,0,0,18
2009-05-12,9:40:00 AM,3.48547,0.08,239.43,6,0,0,18
2009-05-12,9:41:00 AM,1.448,0.08,239.36,6,0,0,18
2009-05-12,9:42:00 AM,1.73565,0.08,238.78,6,0,0,18
2009-05-12,9:43:00 AM,3.05039,0.08,239.26,6,0,0,18
2009-05-12,9:44:00 AM,1.448,0.08,239.12,6,0,0,19
2009-05-12,9:45:00 AM,1.96373,0.08,238.75,6,0,0,18
2009-05-12,9:46:00 AM,1.7335,0.08,238.79,6,0,0,18
2009-05-12,9:47:00 AM,1.43,0.078,238.39,6,0,0,18
2009-05-12,9:48:00 AM,1.70665,0.078,238.16,6,0,0,18
2009-05-12,9:49:00 AM,1.69055,0.078,238.45,6,0,0,18
2009-05-12,9:50:00 AM,1.8308,0.082,239.37,6,0,0,18
2009-05-12,9:51:00 AM,1.436,0.08,238.62,6,0,0,18
2009-05-12,9:52:00 AM,1.432,0.08,238.33,6,0,0,18
2009-05-12,9:53:00 AM,1.432,0.078,238.33,6,0,0,18
2009-05-12,9:54:00 AM,2.04207,0.076,237.75,6,0,0,18
2009-05-12,9:55:00 AM,1.402,0,238.75,5.8,0,0,18
2009-05-12,9:56:00 AM,4.37053,0.048,239.29,5.6,0,0,19
2009-05-12,9:57:00 AM,4.03661,0.05,239.01,5.6,0,0,18
2009-05-12,9:58:00 AM,1.65445,0.052,239.17,5.8,0,0,18
2009-05-12,9:59:00 AM,1.408,0.05,239.06,5.8,0,0,18
2009-05-12,10:00:00 AM,1.91835,0.05,239.71,5.8,0,0,18
2009-05-12,10:01:00 AM,1.6518,0.05,239.85,5.8,0,0,19
2009-05-12,10:02:00 AM,3.0267,0,239.79,6,0,0,18
2009-05-12,10:03:00 AM,2.35577,0.048,238.99,6.4,0,0,18
2009-05-12,10:04:00 AM,1.65995,0.046,238.7,6.8,0,0,18
2009-05-12,10:05:00 AM,1.628,0.046,238.18,6.8,0,0,18
2009-05-12,10:06:00 AM,1.8541,0,237.7,6.8,0,0,18
2009-05-12,10:07:00 AM,1.608,0,237.26,6.8,0,0,18
